,r,Hx,CHx,Ne,Ve,Na,Va,PiEgoGalter,PiEgoGalters
8607,13,10.853682000000001,9.095059,17184,4198,15866,3288,0.14853319107421503,0.3193805311887328
8608,14,11.202776,8.966458,17184,4198,32406,6349,0.11093256015353124,0.3310904974188977
8609,15,10.964274000000001,8.836537,17184,4198,21158,3924,0.13682748798632965,0.3428389100472081
8625,1,6.986851,6.986851,14333,3002,5986,1701,0.48162868406577436,0.48162868406577436
8626,2,8.66945,6.6287270000000005,14333,3002,15594,3149,0.3285556867212847,0.512675979674176
8627,3,7.194152000000001,6.298722,14333,3002,12333,3183,0.46343246282824774,0.5408672952090994
8628,4,7.345352,6.119455,14333,3002,30138,5981,0.4500530671786292,0.5560187321632831
8629,5,7.414264999999999,6.013259,14333,3002,27395,5562,0.4439242818101154,0.5649412877223265
8630,6,6.996685,5.883430000000001,14333,3002,24794,4835,0.4807692699995094,0.5757965179663891
8631,7,8.828006,5.872129,14333,3002,17752,4063,0.31341210580855766,0.5767386751995803
8632,8,13.421179,5.870891,14333,3002,38339,12528,0.0,0.5768418599096271
8633,9,6.881676,5.733433,14333,3002,27064,3895,0.4907969440707091,0.5882661790518541
8634,10,7.417428,5.699007,14333,3002,54064,7083,0.44364251102936625,0.5911173158698998
8635,11,11.046477000000001,5.698002,14333,3002,20934,4886,0.07785568390120977,0.5912004889718739
8636,12,11.3918,5.6928980000000005,14333,3002,14232,2421,0.031109572401011483,0.5916228397234584
8637,13,7.676378,5.671194,14333,3002,35302,7298,0.42043185469865263,0.5934178397313012
8638,14,6.883467,5.611599,14333,3002,20861,4497,0.4906411732873636,0.5983383863879622
8639,15,13.456782999999998,5.611443,14333,3002,12364,3618,0.0,0.5983512510440104
8640,1,9.248332000000001,9.248332000000001,11982,2785,26289,3785,0.26464187732537575,0.26464187732537575
8641,2,13.736010999999998,9.245174,11982,2785,14938,2997,0.0,0.2649586367363765
8642,3,10.735954,9.220288,11982,2785,5384,3366,0.103816657981304,0.2674521982770597
8643,4,9.302789,8.174933,11982,2785,45623,4748,0.25916779773369136,0.3685749296313643
8644,5,8.155555,7.868472,11982,2785,15239,3929,0.37039072384213956,0.397073021321373
8645,6,7.448778999999999,6.940702000000001,11982,2785,22516,4094,0.4353848191058595,0.4807479640083168
8646,7,11.469111,6.930735,11982,2785,30955,5209,0.0,0.481627327834106
8647,8,11.136097999999999,6.914721000000001,11982,2785,30775,3742,0.052914323473549706,0.48303937877363984
8648,9,13.803096,6.910264999999999,11982,2785,49992,6013,0.0,0.4834321106123144
8649,10,8.691038,6.877109,11982,2785,7421,2034,0.319473140288313,0.4863518696281192
8650,11,10.830305000000001,6.874436,11982,2785,12002,9012,0.09236819399003676,0.48658706865980583
8651,12,9.448921,6.831877,11982,2785,14929,2900,0.24436415313539142,0.4903280842450804
8652,13,7.748299,6.718572999999999,11982,2785,35425,7238,0.40812487311710616,0.5002533056977765
8653,14,8.801786,6.675852000000001,11982,2785,16975,2582,0.3087377400891844,0.5039827147055327
8654,15,8.993383,6.675852000000001,11982,2785,1427,466,0.2899830687016859,0.5039827147055327
8655,1,15.348478,15.348478,15344,3105,50660,7766,0.0,0.0
8656,2,10.181546,10.544302,15344,3105,29080,7570,0.18111062900416777,0.1417640876214504
8657,3,11.157853,10.363544000000001,15344,3105,4478,3123,0.06948992886873225,0.16159419885372403
8658,4,7.503197999999999,8.546209,15344,3105,6403,1827,0.4384299215907312,0.34324330342324283
8659,5,8.634025,8.006371000000001,15344,3105,16054,4219,0.3349877982766976,0.3931352742059158
8660,6,7.568332000000001,7.566426,15344,3105,11018,3006,0.4326277396250866,0.432797777868185
8661,7,7.332126,6.980144999999999,15344,3105,21626,3426,0.45358634762720124,0.4844058870253082
8662,8,9.975274,6.885269,15344,3105,32723,6372,0.20276565040572664,0.49263190766518206
8663,9,11.499718,6.881993,15344,3105,19886,5204,0.021594909080153404,0.49291534260310776
8664,10,9.580662,6.827116999999999,15344,3105,30970,4148,0.24304675385615762,0.4976571878968017
8665,11,7.393963,6.825036,15344,3105,231,146,0.4481214847739829,0.49783678709968565
8666,12,13.289988000000001,6.819885,15344,3105,39157,7112,0.0,0.49828127135798606
8667,13,7.343521000000001,6.59368,15344,3105,23100,4847,0.45258046580687944,0.5177045984035373
8668,14,12.402823,6.590591000000001,15344,3105,32914,4493,0.0,0.5179685503557925
8669,15,11.849408,6.574375,15344,3105,34060,6420,0.0,0.5193536273981592
8670,1,14.120104999999999,14.120104999999999,14433,2638,18160,8816,0.0,0.0
8671,2,7.68578,7.586972,14433,2638,33326,4438,0.40962012711473883,0.41871479056379407
8672,3,8.101280000000001,7.355652,14433,2638,14970,4639,0.37086245971054577,0.439832734702026
8673,4,10.947191,7.3550699999999996,14433,2638,2010,1126,0.06840932100943427,0.43988556726333883
8674,5,7.962785,7.04753,14433,2638,31450,4772,0.38387617094083165,0.46759960005254075
8675,6,11.974138,7.041794,14433,2638,18886,5618,0.0,0.4681127081672486
8676,7,7.507291,6.719952,14433,2638,42389,8228,0.42601626002758014,0.49668774467308136
8677,8,14.336722,6.715814,14433,2638,32482,4320,0.0,0.49705243478764205
8678,9,14.435245000000002,6.714157000000001,14433,2638,25947,4495,0.0,0.4971984505072671
8679,10,12.218882,6.710058,14433,2638,7407,1963,0.0,0.49755960998836946
8680,11,13.659679,6.708800999999999,14433,2638,18358,11414,0.0,0.49767034992711295
8681,12,11.013222,6.668309,14433,2638,31365,6109,0.05959726940507614,0.5012343092537168
8682,13,13.112028,6.667066999999999,14433,2638,28724,7658,0.0,0.5013435237192759
8683,14,8.046311,6.606247,14433,2638,22463,4925,0.37603934270603556,0.5066843054650324
8684,15,12.283615,6.602453,14433,2638,16778,4296,0.0,0.5070169893920998
8745,1,11.508059,11.508059,35972,5748,15882,7097,0.1211706385191736,0.1211706385191736
8746,2,10.860218,10.572006,35972,5748,13456,3415,0.18585763363731322,0.21334844245883078
8747,3,7.591168,8.076148,35972,5748,4346,1632,0.47204428911459173,0.4323298579012618
8748,4,12.199374,7.954492999999999,35972,5748,18617,3576,0.044007686085567536,0.4423631681968788
8749,5,7.772434,7.48309,35972,5748,6344,2026,0.4572884235120769,0.48079383789407704
8750,6,12.612423,7.467061999999999,35972,5748,28986,6634,0.0,0.4820883556495712
8751,7,14.084873000000002,7.463143,35972,5748,26115,2492,0.0,0.4824047587391397
8752,8,12.640892,7.446650999999999,35972,5748,30331,11674,0.0,0.48373574001093544
8753,9,11.911792,7.42322,35972,5748,17059,4262,0.07775160643058672,0.4856253123679082
8754,10,7.5343350000000004,6.79022,35972,5748,31239,5682,0.4766497222986246,0.5360586446613916
8755,11,13.921387,6.78896,35972,5748,54098,7832,0.0,0.5361578781258171
8756,12,7.370253,6.630232,35972,5748,10383,2386,0.48989067606420506,0.5486229508639322
8757,13,10.570081,6.604310000000001,35972,5748,24594,4617,0.21352992877915966,0.5506519134679442
8758,14,11.673175,6.588848,35972,5748,19328,3423,0.10380311312182904,0.5518612591047696
8759,15,8.029635,6.567653999999999,35972,5748,5039,3561,0.4361716985438989,0.5535178445103712
8775,1,6.961138,6.961138,35101,4817,32672,5869,0.5126869531474856,0.5126869531474856
8776,2,7.876233999999999,6.766742,35101,4817,37338,5459,0.43698409753458445,0.5284245646315014
8777,3,7.156733999999999,6.704986999999999,35101,4817,3382,1451,0.496734005098198,0.5333998967759878
8778,4,14.735449,6.701866000000001,35101,4817,35527,6447,0.0,0.5336510358236473
8779,5,9.607237,6.688505999999999,35101,4817,13642,7253,0.285181126635115,0.5347257491724134
8780,6,8.990383,6.589134,35101,4817,19717,3482,0.3407646582445584,0.5427026410344563
8781,7,9.869107000000001,6.468301,35101,4817,39766,4853,0.26098039336526635,0.5523625119817716
8782,8,12.468996,6.462657,35101,4817,32696,5579,0.0,0.5528126557105013
8783,9,7.658211,6.462657,35101,4817,202,136,0.45527233082337676,0.5528126557105013
8784,10,6.705181,6.355287000000001,35101,4817,7201,1942,0.5333842851109706,0.5613581623222605
8785,11,13.677086,6.355094,35101,4817,17234,6894,0.0,0.5613734925057683
8786,12,7.847275,6.271498,35101,4817,15695,3591,0.43942271489215207,0.568003343251009
8787,13,13.252877,6.267494,35101,4817,23037,4987,0.0,0.5683203804946547
8788,14,11.282976,6.255195,35101,4817,23798,5078,0.12127779348155922,0.5692939243732048
8789,15,14.605979000000001,6.255195,35101,4817,25504,4660,0.0,0.5692939243732048
8790,1,8.934841,8.934841,30928,6278,32581,5533,0.3669441038514662,0.3669441038514662
8791,2,13.886486999999999,8.830478,30928,6278,27161,11400,0.0,0.3757464055377656
8792,3,7.996494,7.6983179999999996,30928,6278,29925,6419,0.44472040719557226,0.46883345080149474
8793,4,12.177717,7.696677,30928,6278,7697,5115,0.060997334523059984,0.4689654047915748
8794,5,7.012549000000001,7.522583,30928,6278,4095,1459,0.5232893496345578,0.48291869929109454
8795,6,7.465560000000001,7.253164,30928,6278,16520,4099,0.4874694746281102,0.5043367223726075
8796,7,7.97245,7.244305000000001,30928,6278,1437,594,0.4466750050444899,0.5050374313972461
8797,8,13.196182,7.231939,30928,6278,25844,5034,0.0,0.506015154566686
8798,9,12.056436,7.230225999999999,30928,6278,9985,7014,0.07472693807070312,0.5061505592672643
8799,10,7.6725259999999995,7.023214,30928,6278,25296,4878,0.4709064669974958,0.5224527435800472
8800,11,9.402663,6.954132,30928,6278,28136,6259,0.3269690972958427,0.5278661956005658
8801,12,7.60159,6.851053,30928,6278,21644,3760,0.4765976249368014,0.5359191422555142
8802,13,11.863999,6.8291059999999995,30928,6278,31628,5936,0.09567200432358242,0.5376299475712415
8803,14,10.795413,6.822002,30928,6278,11258,2490,0.20180748378192712,0.5381834327839908
8804,15,9.983496,6.818571,30928,6278,4065,1603,0.2760293448680798,0.5384506984653045
8805,1,15.309748,15.309748,26735,5763,47397,6686,0.0,0.0
8806,2,15.128397,15.309748,26735,5763,35818,3907,0.0,0.0
8807,3,7.887067999999999,8.486476,26735,5763,12937,3031,0.4480734253056148,0.3983101567345123
8808,4,9.223856,8.448122999999999,26735,5763,2373,835,0.3353053563373927,0.40153122684244835
8809,5,7.862850999999999,7.494585000000001,26735,5763,29218,7519,0.4500588480469542,0.48002299335742465
8810,6,7.556887,6.989357000000001,26735,5763,32104,4754,0.4749833737329266,0.5204614444949337
8811,7,8.167172,6.820939,26735,5763,46108,7813,0.42497012160491743,0.5337761585966677
8812,8,7.672306,6.705858,26735,5763,23585,4707,0.465615519843855,0.5428278003177075
8813,9,9.787906,6.705858,26735,5763,1108,781,0.2855642869440546,0.5428278003177075
8814,10,10.992171,6.7040869999999995,26735,5763,3787,1297,0.17334457674784426,0.542966805688321
8815,11,14.230986999999999,6.702125,26735,5763,28537,3545,0.0,0.5431207923098968
8816,12,10.425874,6.665866,26735,5763,38984,6834,0.22732262631905636,0.5459646166997726
8817,13,8.119877,6.597714,26735,5763,31589,4595,0.42888928122914305,0.5512998736571421
8818,14,8.25994,6.572431,26735,5763,17671,3561,0.41726083842852624,0.553275848508647
8819,15,10.530246,6.563661,26735,5763,19596,4151,0.21755609815166188,0.5539608459238256
8835,1,10.244419,10.244419,26537,4864,36648,8404,0.22659387301735603,0.22659387301735603
8836,2,7.048214,7.237861,26537,4864,20446,4224,0.5061637890228696,0.49066783902755545
8837,3,8.454194000000001,7.07865,26537,4864,33769,4919,0.388418657531032,0.5036844894914823
8838,4,13.325489000000001,7.071582,26537,4864,16543,4067,0.0,0.5042605025211238
8839,5,8.159034,6.917591000000001,26537,4864,34414,5899,0.4137131551100593,0.5167716241710828
8840,6,7.9095830000000005,6.915255999999999,26537,4864,990,569,0.4348401928073464,0.5169607695904147
8841,7,10.002998,6.912973,26537,4864,2691,1355,0.24943748261605034,0.5171456865919035
8842,8,7.448347,6.680619999999999,26537,4864,30569,5641,0.4733349144484043,0.5358826230592152
8843,9,9.912461,6.635711,26537,4864,24929,4279,0.25790622540231856,0.5394852832873188
8844,10,7.584599000000001,6.511774,26537,4864,34187,6748,0.46203790213206936,0.5493964560660867
8845,11,8.625375,6.47092,26537,4864,27778,3913,0.3735945397930231,0.5526535418315922
8846,12,8.072388,6.380829,26537,4864,45861,7168,0.4210769313300249,0.5598186670105972
8847,13,7.625421,6.322582,26537,4864,25037,6198,0.4586412420675138,0.5644385018755278
8848,14,12.344088000000001,6.320796,26537,4864,31508,6647,0.0,0.564580001002162
8849,15,7.146857000000001,6.224373,26537,4864,24323,4201,0.4981178577706283,0.5722055023841243
8850,1,14.157207000000001,14.157207000000001,12506,3707,43243,5321,0.0,0.0
8851,2,13.334907000000001,13.863829999999998,12506,3707,13897,5911,0.0,0.0
8852,3,11.380231,12.698538000000001,12506,3707,8551,1927,0.07140607619867459,0.0
8853,4,10.549072,12.401112,12506,3707,4639,1735,0.16463544410569952,0.0
8854,5,11.560267,12.057394,12506,3707,15217,3184,0.048549171298268454,0.0
8855,6,12.738381,11.888133999999999,12506,3707,33698,5370,0.0,0.0
8856,7,11.378969,11.873307,12506,3707,3050,2155,0.0715608013189675,0.0
8857,8,12.17583,11.794424000000001,12506,3707,18024,2757,0.0,0.01426482571875004
8858,9,12.090762,11.528668,12506,3707,30518,6021,0.0,0.052692722335091875
8859,10,12.112726,11.393189999999999,12506,3707,30743,5777,0.0,0.06981352787679378
8860,11,10.806533,11.352635000000001,12506,3707,7051,2084,0.13713240987587036,0.07477520130088704
8861,12,13.584956,11.294482,12506,3707,23077,4541,0.0,0.08178366048035497
8862,13,12.344388,11.201888,12506,3707,27628,5230,0.0,0.09271857599277161
8863,14,14.135991,11.169855,12506,3707,33380,5967,0.0,0.09644481516533097
8864,15,13.546810999999998,11.162603,12506,3707,24239,4292,0.0,0.0972846779102157
8865,1,14.617693,14.617693,21225,4318,40502,4830,0.0,0.0
8866,2,11.081322,11.259779,21225,4318,32288,5151,0.12807679512058126,0.10863094199763812
8867,3,13.116032999999998,11.218649000000001,21225,4318,37942,8642,0.0,0.11316437538061251
8868,4,7.013242999999999,6.959075,21225,4318,32497,5527,0.502041408185434,0.5065179133042499
8869,5,7.312942999999999,6.6472039999999994,21225,4318,31798,6083,0.47709884106796624,0.5321076581218545
8870,6,11.550214,6.645422,21225,4318,10080,5581,0.07549960561776918,0.5322529878032616
8871,7,1.990341,6.645422,21225,4318,4,4,0.8792049087012281,0.5322529878032616
8872,8,8.913350999999999,6.569013000000001,21225,4318,53515,8887,0.3383357700844141,0.5384750997576315
8873,9,12.281814,6.569013000000001,21225,4318,5299,3670,0.0,0.5384750997576315
8874,10,13.149237,6.5665770000000006,21225,4318,25158,7929,0.0,0.5386731669045638
8875,11,7.314549,6.414672,21225,4318,33454,4950,0.4769643709567325,0.5509878942941092
8876,12,8.269548,6.381757,21225,4318,25839,5313,0.3953725076778429,0.5536468681902648
8877,13,8.941106,6.376286,21225,4318,15355,3615,0.3358353428474316,0.5540885094246547
8878,14,13.403948999999999,6.374384,21225,4318,29912,5164,0.0,0.5542420250207017
8879,15,10.999912,6.354806,21225,4318,30459,5680,0.13677097699869545,0.5558215734314393
8895,1,7.1145830000000005,7.1145830000000005,29490,4357,5493,1958,0.4941858173660696,0.4941858173660696
8896,2,7.487912,6.653705,29490,4357,14220,2713,0.4629843005895075,0.5320726121887926
8897,3,10.118941,6.653705,29490,4357,1112,867,0.226848568481014,0.5320726121887926
8898,4,7.002538,6.395055,29490,4357,7194,1617,0.5034595349679191,0.5530413874502299
8899,5,11.631096000000001,6.378862000000001,29490,4357,22423,5159,0.067285874157782,0.5543472907564967
8900,6,7.551943,6.257604,29490,4357,36591,3658,0.4575849931634956,0.5641008493493724
8901,7,7.226477,6.090982,29490,4357,6339,1482,0.48488332084960134,0.577430665825402
8902,8,8.90128,6.090453,29490,4357,804,391,0.3401921354070398,0.5774728529440457
8903,9,9.023752,6.042338,29490,4357,32542,5893,0.3291560718090494,0.5813064608316347
8904,10,7.911799,6.003166,29490,4357,35833,7063,0.4269695928806176,0.5844224140458774
8905,11,8.134569,5.977474,29490,4357,24317,5267,0.40777768257281405,0.5864636086021258
8906,12,7.708392999999999,5.92232,29490,4357,41482,4316,0.4443319665911793,0.5908388813189469
8907,13,7.462378,5.911726,29490,4357,3665,1146,0.46513344244534893,0.5916782501043889
8908,14,7.3820429999999995,5.8870629999999995,29490,4357,10711,3425,0.47188042453615514,0.5936310237327993
8909,15,8.117196,5.863745,29490,4357,37842,8554,0.4092811977632626,0.5954756441680051
8910,1,13.371685000000001,13.371685000000001,18510,3995,51090,5600,0.0,0.0
8911,2,8.163828,11.582177,18510,3995,1359,544,0.39870711789188895,0.058880822709303796
8912,3,13.857629000000001,11.474107,18510,3995,38810,5884,0.0,0.07217812152073326
8913,4,14.294360000000001,11.474107,18510,3995,20157,2528,0.0,0.07217812152073326
8914,5,15.031785000000001,11.467985,18510,3995,37680,4390,0.0,0.07291683896841682
8915,6,13.997173000000002,11.44089,18510,3995,29029,4896,0.0,0.07616973930386498
8916,7,8.375821,8.428431,18510,3995,27654,5820,0.3799702027846465,0.3752907704221137
8917,8,9.758693,8.130257,18510,3995,23433,3697,0.2524354133902079,0.40165718291544816
8918,9,12.990528,8.12071,18510,3995,20104,2664,0.0,0.4024952914570274
8919,10,7.652226,7.679477,18510,3995,13308,3522,0.44318175742653937,0.4408380807827506
8920,11,6.6065949999999996,7.676166,18510,3995,235,157,0.531129084860721,0.44112298535645217
8921,12,9.6947,7.674562,18510,3995,1112,428,0.2585763729726887,0.4412609914819334
8922,13,8.088144,7.617042,18510,3995,6889,1851,0.4053514067745561,0.4462036226819519
8923,14,10.983844,7.610947,18510,3995,15699,7912,0.1280390387237612,0.44672664188098005
8924,15,14.583582,7.610485000000001,18510,3995,30916,5894,0.0,0.4467662810643823
8925,1,14.580051000000001,14.580051000000001,35023,5827,24949,9216,0.0,0.0
8926,2,10.114663,9.955949,35023,5827,32209,5395,0.2571076753708735,0.27149540536580297
8927,3,7.24207,7.140172,35023,5827,24367,6104,0.5009651443427221,0.5090927235343249
8928,4,12.222572,7.115808,35023,5827,35298,6827,0.043465582918493846,0.5110315500285485
8929,5,7.093727,6.569486,35023,5827,28278,4169,0.5127872110170011,0.5540609222550684
8930,6,9.031941999999999,6.5661130000000005,35023,5827,3715,2642,0.35279717555748313,0.5543239804873947
8931,7,6.857659,6.428797,35023,5827,10455,2920,0.5314692624194465,0.5650065033562902
8932,8,14.278691,6.42565,35023,5827,36439,5251,0.0,0.5652507165734757
8933,9,9.153032000000001,6.377214,35023,5827,26893,4168,0.3423581848815615,0.5690060193397587
8934,10,8.101008,6.294198000000001,35023,5827,27420,5689,0.43120050331827503,0.5754274413670256
8935,11,8.961589,6.275457,35023,5827,13756,2364,0.3588350556570643,0.5768744902319147
8936,12,7.92727,6.214135,35023,5827,22665,3283,0.4454991318922561,0.5816026788107724
8937,13,11.163161,6.198164,35023,5827,27480,6041,0.15783380842953795,0.5828324378813634
8938,14,8.082574000000001,5.638971,35023,5827,41281,5531,0.4327223138392492,0.6254583604270776
8939,15,7.232425999999999,5.527216,35023,5827,54440,9312,0.5017356729548387,0.6338773985611391
8940,1,7.712934,7.712934,18998,3651,21624,3814,0.431581483981915,0.431581483981915
8941,2,7.648764999999999,6.931469,18998,3651,40217,4554,0.4371843843025645,0.4987634415723389
8942,3,7.950508,6.756844,18998,3651,23243,3942,0.4106952829098204,0.5134761372483593
8943,4,7.290638,6.605275999999999,18998,3651,10501,3317,0.4681651179185159,0.5261616504317848
8944,5,8.210919,6.550315,18998,3651,13007,2928,0.3875338042170724,0.530742478119608
8945,6,8.427304,6.4596029999999995,18998,3651,40474,7028,0.3680638960422828,0.5382809792164526
8946,7,8.107018,6.406796,18998,3651,21993,4137,0.39680945162974246,0.5426568637865434
8947,8,8.428529,6.365977,18998,3651,23579,5253,0.3679530715627669,0.5460330523021049
8948,9,8.041666000000001,6.297148,18998,3651,36787,5394,0.4026200696880358,0.551713594783311
8949,10,8.259023,6.263782,18998,3651,32876,6580,0.38322350843583786,0.554461758535456
8950,11,8.410525999999999,6.211256,18998,3651,25171,3269,0.369581091643192,0.5587806777358645
8951,12,7.568335,6.2094510000000005,18998,3651,1985,787,0.4441845313771712,0.5589289335652698
8952,13,10.635324,6.2094510000000005,18998,3651,2296,1626,0.15354449446343932,0.5589289335652698
8953,14,9.36065,6.199666000000001,18998,3651,15668,7314,0.2814366739519762,0.5597324524007213
8954,15,6.558859,6.181908999999999,18998,3651,1516,736,0.5300310266731545,0.5611898191178142
8955,1,7.203106,7.203106,31162,5013,28615,6535,0.4953150123436664,0.4953150123436664
8956,2,7.970314,6.9107259999999995,31162,5013,15564,3255,0.43180560074284724,0.5190230006631951
8957,3,8.678855,6.751414,31162,5013,33989,5469,0.3713233325731393,0.5318314491894383
8958,4,7.216361999999999,6.525517,31162,5013,17832,2592,0.4942338619605396,0.5498636173964122
8959,5,9.607393,6.499676,31162,5013,28136,10406,0.2889140601618766,0.5519167932695302
8960,6,13.936164999999999,6.499009,31162,5013,26707,5251,0.0,0.55196976337005
8961,7,9.191661999999999,6.481568,31162,5013,24318,4976,0.3263000935119719,0.5533543869261903
8962,8,13.257504,6.477654,31162,5013,20276,4050,0.0,0.5536649934874859
8963,9,7.3793809999999995,6.346838,31162,5013,25740,4526,0.4808928440859002,0.5640206419887236
8964,10,8.810443,6.313556,31162,5013,23318,3345,0.3598769218367477,0.5666474007510897
8965,11,6.552288,6.245622,31162,5013,4014,1284,0.5477344871755482,0.5719991399517905
8966,12,10.097281,6.22095,31162,5013,43392,7786,0.24366910049853271,0.5739394811659518
8967,13,8.96687,6.215909,31162,5013,13051,2516,0.34617589852737735,0.5743357182918452
8968,14,9.855723,6.211576,31162,5013,22721,5898,0.2661535403677878,0.5746762463904376
8969,15,6.546494,6.170472,31162,5013,4136,1413,0.5481954691981564,0.5779039144828036
8970,1,10.295926,10.295926,26435,5660,38730,5425,0.23754727500050482,0.23754727500050482
8971,2,10.482242,9.937697,26435,5660,36303,7044,0.22015637716017414,0.2703797386437767
8972,3,13.367716,9.927166,26435,5660,33023,6653,0.0,0.27133383590071153
8973,4,9.526428999999998,9.31105,26435,5660,3415,2017,0.3072141914192984,0.326179057248956
8974,5,5.475443,8.967036,26435,5660,99,84,0.6366219310627506,0.35605116990298397
8975,6,8.685885,7.9899320000000005,26435,5660,25231,5660,0.3801090527787132,0.4384151187447372
8976,7,7.947757000000001,7.332911999999999,26435,5660,46890,6624,0.44189510095364387,0.491983872095228
8977,8,8.241515,7.297692999999999,26435,5660,8686,2812,0.4175328945025646,0.4948176588525948
8978,9,8.82288,7.291436,26435,5660,1985,787,0.3684248590734569,0.4953207190266245
8979,10,9.208025,7.188948,26435,5660,27606,4909,0.3351776387849048,0.5035440634161134
8980,11,9.434004,7.148186,26435,5660,28336,5789,0.3153784366053093,0.5068060159341173
8981,12,7.609888000000001,6.903207000000001,26435,5660,36616,6391,0.4695663139607015,0.5263077251378508
8982,13,11.877751,6.893039999999999,26435,5660,51845,9789,0.07926732120841277,0.5271133116235844
8983,14,12.225677000000001,6.886017999999999,26435,5660,26259,8628,0.03799740151531149,0.5276695290407294
8984,15,8.158925,6.8324929999999995,26435,5660,27589,5344,0.42441171615174494,0.5319046275514266
8990,1,7.6331050000000005,7.6331050000000005,6507,3929,199,142,0.4436756915108592,0.4436756915108592
8991,2,14.532886999999999,7.770612,6507,3929,23963,6620,0.0,0.43179950967425185
8992,3,15.303354,7.770612,6507,3929,40502,4830,0.0,0.43179950967425185
8993,4,14.397248999999999,7.805784,6507,3929,21844,5506,0.0,0.42875024138698586
8994,5,14.27617,9.681595,6507,3929,27264,5642,0.0,0.2581234735779687
8995,6,13.948673999999999,9.681595,6507,3929,15882,7097,0.0,0.2581234735779687
8996,7,15.105247,9.681595,6507,3929,35762,6642,0.0,0.2581234735779687
8997,8,14.220378,9.964757,6507,3929,24360,13775,0.0,0.23065989525844668
8998,9,11.495087,9.964757,6507,3929,2890,1040,0.06689772073037299,0.23065989525844668
8999,10,12.254828,9.916466999999999,6507,3929,5383,2180,0.0,0.2353845560495849
9000,11,13.773092000000002,10.177745,6507,3929,23986,5061,0.0,0.20960158305675122
9001,12,14.811169,10.203611,6507,3929,40549,7171,0.0,0.20701843599167255
9002,13,15.370020000000002,10.203611,6507,3929,44335,8366,0.0,0.20701843599167255
9003,14,12.543515,10.203611,6507,3929,5970,3279,0.0,0.20701843599167255
9004,15,15.146184,10.203611,6507,3929,38493,3672,0.0,0.20701843599167255
9005,1,8.92135,8.92135,27929,7066,30773,5325,0.37704301442979715,0.37704301442979715
9006,2,8.280934,8.560502,27929,7066,10084,3246,0.4294483157986421,0.40673660411538254
9007,3,9.355105,8.410662,27929,7066,22735,4315,0.3407426044318909,0.41894028065832034
9008,4,8.162353,8.40403,27929,7066,449,270,0.43900768111005123,0.4194787616062837
9009,5,8.882316000000001,8.213545,27929,7066,18034,4079,0.38027644996747906,0.4348861606065236
9010,6,11.992892999999999,8.169577,27929,7066,43893,7176,0.09832647807733866,0.43842655500211286
9011,7,12.645344999999999,8.164116,27929,7066,14164,2994,0.023676883421463377,0.43886587334749605
9012,8,10.822819,8.102435,27929,7066,25181,7031,0.2118357183531534,0.4438215984068173
9013,9,8.439366999999999,8.099991000000001,27929,7066,789,422,0.4166079851694517,0.44401772279761775
9014,10,10.624299,8.048083,27929,7066,21148,5825,0.22993635458942924,0.4481789502712906
9015,11,11.725072,8.020074000000001,27929,7066,29416,4266,0.12566680534295221,0.4504209463263605
9016,12,12.027948,8.018458,27929,7066,6647,4726,0.09465938670663082,0.450550228421011
9017,13,8.833927000000001,7.805567999999999,27929,7066,41048,7579,0.38427748255798916,0.46751424588154733
9018,14,13.785085,7.801705,27929,7066,33557,6352,0.0,0.4678208421956082
9019,15,14.363557,7.795309,27929,7066,35854,8342,0.0,0.46832838114682884
9020,1,9.458359,9.458359,42935,6712,1562,772,0.3277588894951819,0.3277588894951819
9021,2,11.454896000000002,9.399955,42935,6712,14311,3517,0.14611388360515873,0.33275398049014093
9022,3,15.603916,9.399955,42935,6712,49802,6122,0.0,0.33275398049014093
9023,4,12.270787,9.373588999999999,42935,6712,22337,4323,0.06071199844149067,0.3350044356014947
9024,5,13.051250999999999,9.362392999999999,42935,6712,15988,4288,0.0,0.3359592175480876
9025,6,12.541977000000001,9.358252,42935,6712,33448,8564,0.027822255825843554,0.33631222990522375
9026,7,11.682103,9.260722999999999,42935,6712,12735,2240,0.12345720949371473,0.34460670588943854
9027,8,11.288953,8.999986,42935,6712,20453,4746,0.1622936583836683,0.3666015189164461
9028,9,12.453954,8.967549,42935,6712,18709,4065,0.03903290027248519,0.36932004169415483
9029,10,10.341165,8.932735000000001,42935,6712,4729,1974,0.25039062033253173,0.3722335205738433
9030,11,12.116926,8.920016,42935,6712,12694,3262,0.07788175030219836,0.37329684224571913
9031,12,12.207889999999999,8.898466,42935,6712,21964,4971,0.06782091636059699,0.3750971161891446
9032,13,14.108706,8.898466,42935,6712,18976,3035,0.0,0.3750971161891446
9033,14,10.921036,8.793198,42935,6712,29546,4482,0.19726556716400573,0.3838673652643562
9034,15,10.799385000000001,8.722147999999999,42935,6712,5559,2395,0.20859415170133283,0.3897647899893331
9035,1,13.887471,13.887471,28864,4128,32929,6530,0.0,0.0
9036,2,12.818311,12.939188,28864,4128,26961,5032,0.0,0.0
9037,3,8.039227,7.960603999999999,28864,4128,29805,6203,0.41206156171919955,0.41888744447176346
9038,4,8.25535,7.426541,28864,4128,36240,5422,0.3931722617342735,0.4646393051214234
9039,5,13.994267,7.422919,28864,4128,19028,4252,0.0,0.4649460627521889
9040,6,8.337178999999999,7.357121,28864,4128,9098,1900,0.3859708632000782,0.47051066551821
9041,7,8.63947,7.231569,28864,4128,19559,3452,0.35912103916581867,0.4810869358959369
