,r,Hx,CHx,Ne,Ve,Na,Va,PiEgoGalter,PiEgoGalters
348,14,11.940324,7.5898509999999995,40229,7793,31847,13895,0.11655833521760361,0.4902352003141327
349,15,9.552793,7.520242999999999,40229,7793,31893,14923,0.33199323813820814,0.4956366086039199
350,1,8.191035000000001,8.191035000000001,22778,4042,29772,12126,0.3972085676899164,0.3972085676899164
351,2,13.826495999999999,8.169573,22778,4042,25519,10149,0.0,0.39909377720554934
352,3,7.925885000000001,7.804015,22778,4042,14438,6169,0.4203696570668854,0.4309228212043799
353,4,10.243708999999999,7.689278999999999,22778,4042,26657,10619,0.20625633132060425,0.4408067632175481
354,5,8.690185000000001,7.5315710000000005,22778,4042,30391,11145,0.35281227242270935,0.4543129298936754
355,6,10.959389999999999,7.487842,22778,4042,22804,9244,0.13227834280184786,0.4580418606064668
356,7,11.628175,7.482625,22778,4042,8174,4083,0.055084108827538225,0.45848627339976633
357,8,7.660791000000001,7.430453,22778,4042,4783,2586,0.4432532500284277,0.46292520901061984
358,9,11.009731,7.414965,22778,4042,20008,8347,0.12682555899553719,0.46424110020241793
359,10,11.719132,7.411289999999999,22778,4042,11851,5540,0.043277683945490315,0.4645532102734112
360,11,13.150253,7.409745,22778,4042,18992,8142,0.0,0.46468440957027646
361,12,9.477514999999999,7.362814999999999,22778,4042,25207,9901,0.28036663540138984,0.4686656110048375
362,13,11.952246,7.358331,22778,4042,13112,5974,0.007925931136538012,0.4690455937390777
363,14,9.966387,7.356255,22778,4042,2458,1379,0.23357077219881228,0.4692214939478716
364,15,7.993142999999999,7.246689999999999,22778,4042,6475,3434,0.4145209749395132,0.4784835372660926
365,1,8.439194,8.439194,40057,6864,9195,4587,0.4146295204916893,0.4146295204916893
366,2,6.995499000000001,8.26258,40057,6864,839,630,0.5293709959162356,0.4290004513701987
367,3,7.452953999999999,8.046076,40057,6864,1857,1251,0.4936633640463775,0.44648380694759643
368,4,14.342907,8.031585,40057,6864,25206,10251,0.0,0.44764886507630386
369,5,13.510139,7.993835000000001,40057,6864,28859,11365,0.0,0.45068093333462544
370,6,11.31051,7.845027,40057,6864,27928,10833,0.16282456806537116,0.4625915394836112
371,7,12.631577,7.810712,40057,6864,23302,9487,0.01994313956475748,0.46532879403269756
372,8,9.241551,7.591446,40057,6864,30073,11959,0.3480179750204586,0.48273828178821704
373,9,14.224207999999999,7.590521000000001,40057,6864,22305,9246,0.0,0.4828114321799311
374,10,8.399152,7.287035,40057,6864,24654,11053,0.41789644210508536,0.5066810933822754
375,11,7.217461,7.270910000000001,40057,6864,735,574,0.5121170418049983,0.5079421574646045
376,12,14.190309,7.270293,40057,6864,21598,9026,0.0,0.5079903960179515
377,13,11.331402,7.242397,40057,6864,28189,11468,0.16081024390075346,0.510170276799763
378,14,8.925942,7.1962,40057,6864,10310,5643,0.3744904067176468,0.513775550149097
379,15,8.418184,7.083452,40057,6864,32512,13831,0.4163443158469192,0.5225500645240205
380,1,8.007769,8.007769,22281,3811,20967,8329,0.4088669837161081,0.4088669837161081
381,2,7.442332,7.017809,22281,3811,31081,12677,0.45799776636997763,0.4941052347831997
382,3,11.360375,6.989105,22281,3811,14462,6293,0.07829248800415699,0.49652373033978936
383,4,11.8569,6.985486999999999,22281,3811,6323,3265,0.010097219467472563,0.496828368282965
384,5,8.531692999999999,6.911815,22281,3811,25483,9925,0.36218186958457865,0.5030218205112357
385,6,7.479526,6.77393,22281,3811,18028,8115,0.45480331966924603,0.5145638644231303
386,7,7.390474,6.612885,22281,3811,23347,10544,0.46244317142927627,0.5279637730488351
387,8,7.136555,6.558877000000001,22281,3811,8239,4213,0.48406973065792297,0.5324383112289169
388,9,7.484616,6.530423000000001,22281,3811,7243,3887,0.454365762600306,0.534791854960606
389,10,6.929997,6.517514,22281,3811,2115,1387,0.5014950258072391,0.5358587347380054
390,11,13.046634,6.511097,22281,3811,21899,8882,0.0,0.5363888724657021
391,12,11.796319,6.4968699999999995,22281,3811,28241,10899,0.020442322823066277,0.5375637499413465
392,13,6.679533,6.495336,22281,3811,511,422,0.522428731522612,0.5376903894427688
393,14,7.547384,6.422979,22281,3811,20092,9672,0.44896207050693,0.5436551182342422
394,15,7.20021,6.414123,22281,3811,3093,1949,0.47866975372452186,0.5443839914128942
395,1,11.472899,11.472899,23109,5053,26560,12151,0.10744973182848011,0.10744973182848011
396,2,12.793847999999999,11.312653,23109,5053,24330,9597,0.0,0.1245491614179173
397,3,9.351444,9.088161999999999,23109,5053,28404,14490,0.3127380895745239,0.3361527942408286
398,4,9.671669,8.847362,23109,5053,24057,12045,0.28380529286686784,0.35729678533884685
399,5,12.742305,8.810683000000001,23109,5053,27712,12239,0.0,0.36049582037545674
400,6,9.041509,8.651197,23109,5053,7399,4389,0.3402689265681718,0.3743415857393882
401,7,12.817903999999999,8.635404,23109,5053,21867,8767,0.0,0.37570707443581913
402,8,10.43565,8.617475,23109,5053,10261,5334,0.21239555250255374,0.37725604485818615
403,9,9.278222,8.227225,23109,5053,25239,12519,0.3192824203840303,0.41066491902159397
404,10,9.933615,8.116786,23109,5053,27665,14371,0.25972983149313333,0.42001676695203477
405,11,12.971119,8.103875,23109,5053,29597,11240,0.0,0.4211071951442716
406,12,13.132995000000001,8.0962,23109,5053,28523,11465,0.0,0.42175512340399357
407,13,12.979979,8.084908,23109,5053,28523,11018,0.0,0.4227080201717655
408,14,8.148661,7.578962,23109,5053,16197,8704,0.4173221388608005,0.4649514329202658
409,15,13.100333000000001,7.570745,23109,5053,20740,8720,0.0,0.465630410605005
410,1,11.401332,11.401332,42945,6161,31970,16014,0.1409224162452643,0.1409224162452643
411,2,14.730073,11.378388000000001,42945,6161,32995,12215,0.0,0.14321809163585242
412,3,14.700539000000001,11.373486999999999,42945,6161,29612,11655,0.0,0.14370765920031542
413,4,10.78801,10.638255000000001,42945,6161,30282,16190,0.20046170314490466,0.21451652447481245
414,5,14.791897,10.637342,42945,6161,29832,11577,0.0,0.21460171950795012
415,6,14.880328,10.634028,42945,6161,33715,12814,0.0,0.21491091106262164
416,7,14.876169,10.630189,42945,6161,35611,13755,0.0,0.2152689890803844
417,8,9.649791,9.272183,42945,6161,28757,15055,0.3038314802718298,0.3366601380800235
418,9,10.368527,9.073126,42945,6161,29837,15954,0.23944490611611233,0.3537246947328413
419,10,14.728373999999999,9.072171,42945,6161,29959,12099,0.0,0.35380618319974005
420,11,13.797410999999999,9.070518,42945,6161,18595,8862,0.0,0.35394722232716086
421,12,10.011347,9.057959,42945,6161,5246,3539,0.2717812551832459,0.3550184460779063
422,13,8.57056,8.409194,42945,6161,9713,6076,0.3961324066556442,0.40955631213890886
423,14,8.047794999999999,8.011802000000001,42945,6161,6893,4435,0.43930325548669935,0.4422425837142203
424,15,14.700223999999999,8.009569,42945,6161,32345,12393,0.0,0.44242480326921857
436,1,11.048915,11.048915,29634,5609,31989,11940,0.16457515254060023,0.16457515254060023
437,2,12.380311,10.896196,29634,5609,33608,12896,0.014769125755391112,0.1795676892271415
438,3,8.213633999999999,8.099013000000001,29634,5609,23110,11747,0.41922545726055943,0.42876827389628624
439,4,8.194484,7.666567999999999,29634,5609,29309,14889,0.4208229213510468,0.46437908356886676
440,5,14.621442000000002,7.663596000000001,29634,5609,31707,12380,0.0,0.4646217341421963
441,6,14.555582000000001,7.662364999999999,29634,5609,27669,10973,0.0,0.46472223164865756
442,7,8.508733,7.65528,29634,5609,2785,1629,0.39444631254522644,0.4653005504406689
443,8,7.995083,7.547313000000001,29634,5609,11330,6617,0.43738264530715065,0.4740939539422336
444,9,8.225515,7.382352,29634,5609,31083,14873,0.4182337276468704,0.4874594791141232
445,10,8.4837,7.270117999999999,29634,5609,35653,16004,0.3965603674388934,0.49650550288912226
446,11,8.709977,7.240627000000001,29634,5609,13976,6860,0.3773671215516418,0.4988761725636242
447,12,9.254336,7.17271,29634,5609,30984,12913,0.3303745100607058,0.5043258773530511
448,13,8.09655,7.048833,29634,5609,30153,15616,0.42897284208503605,0.5142306322870067
449,14,8.045161,7.013338,29634,5609,12741,6843,0.4332363774264164,0.5170603651006667
450,15,7.674930000000001,7.002003,29634,5609,3364,2319,0.463696213829087,0.5179632380533388
451,1,9.253021,9.253021,29457,5776,17992,10507,0.3329573516120315,0.3329573516120315
452,2,12.386485,9.087324,29457,5776,18981,9801,0.020094223619088625,0.3473164964574913
453,3,8.755360000000001,8.844377,29457,5776,4697,3120,0.37575055783178557,0.3681681097299573
454,4,14.060882000000001,8.798538,29457,5776,33189,16639,0.0,0.3720764423183607
455,5,14.416972,8.791096000000001,29457,5776,25682,10709,0.0,0.3727102046863429
456,6,14.745965,8.782148,29457,5776,32188,12773,0.0,0.3734719390585675
457,7,10.994098,8.632403,29457,5776,19536,10370,0.17341884625576856,0.3861748822752949
458,8,14.859651000000001,8.632403,29457,5776,32333,12669,0.0,0.3861748822752949
459,9,7.428863000000001,8.628635000000001,29457,5776,340,278,0.48546125887242453,0.38649344835703736
460,10,7.212956,8.62614,29457,5776,254,220,0.502786916223179,0.38670435975421213
461,11,11.26383,8.567788,29457,5776,20745,10715,0.1467190858139714,0.39163056889413517
462,12,14.78314,8.567611,29457,5776,30982,12000,0.0,0.3916454927620076
463,13,14.793988,8.566396000000001,29457,5776,30108,12006,0.0,0.3917479331927986
464,14,14.389673000000002,8.563360000000001,29457,5776,34238,14047,0.0,0.39200388438780254
465,15,8.980613,8.266936,29457,5776,15456,9012,0.3565041641230649,0.4168361664732169
466,1,10.311374,10.311374,32945,5429,30180,12483,0.23181953795895258,0.23181953795895258
467,2,11.142456,10.309158,32945,5429,2406,1477,0.15127723430628776,0.23202705575333646
468,3,13.230652,10.279100999999999,32945,5429,18806,7990,0.0,0.2348385406009346
469,4,8.652104,8.6386,32945,5429,25377,13007,0.3798106840827008,0.38096464435718974
470,5,8.808788,8.63681,32945,5429,518,394,0.36636997652437875,0.3811175533700572
471,6,13.025538000000001,8.622038,32945,5429,31944,12502,0.0,0.3823789712211752
472,7,11.478063,8.602214,32945,5429,21018,8791,0.11671454872173637,0.38407048930818477
473,8,7.60768,8.555089,32945,5429,1523,1119,0.467137754408857,0.38808555675765904
474,9,8.455719,8.514211999999999,32945,5429,3993,2553,0.39652475300195267,0.3915615521479144
475,10,8.675524000000001,8.149619,32945,5429,29278,15286,0.37780771449669664,0.422296226912307
476,11,6.327761,8.149619,32945,5429,85,75,0.5694319162882592,0.422296226912307
477,12,8.893892999999998,8.00827,32945,5429,20697,10135,0.35902890163426937,0.4340862086944534
478,13,11.695788,8.00811,32945,5429,4587,2438,0.09333374898547775,0.4340995158090318
479,14,9.278635000000001,7.940571,32945,5429,22006,10403,0.32546590034624184,0.4397090030118556
480,15,13.212109,7.939507000000001,32945,5429,24925,9875,0.0,0.4397972517021933
481,1,7.815232000000001,7.815232000000001,33802,6339,14723,7550,0.46001975141528356,0.46001975141528356
482,2,8.09197,7.252584,33802,6339,23256,9951,0.43758140440946836,0.5049289626576924
483,3,8.747527999999999,7.051568,33802,6339,28955,11271,0.38343533258344525,0.5207520923530808
484,4,10.700989,7.038263000000001,33802,6339,7407,3682,0.21168243197389128,0.521795404733245
485,5,9.892824000000001,7.024889,33802,6339,6881,3554,0.28497045581531155,0.5228436307584592
486,6,7.750349000000001,6.783325,33802,6339,28224,13632,0.4652464468392223,0.5416918114662712
487,7,9.216542,6.738485000000001,33802,6339,20807,8651,0.34376146972062877,0.5451728847454108
488,8,8.219753,6.7163580000000005,33802,6339,5539,2945,0.42713910480678746,0.546888661490505
489,9,10.802214999999999,6.699117,33802,6339,31088,12021,0.20221458294426414,0.5482246466778493
490,10,7.604191999999999,6.620303999999999,33802,6339,9908,5984,0.4769738124801391,0.5543215410519226
491,11,10.436865,6.594138,33802,6339,27343,10572,0.23605818114651783,0.5563420140299603
492,12,7.7415009999999995,6.482803,33802,6339,30114,15550,0.46595821600550663,0.5649184927722425
493,13,7.6480369999999995,6.4493339999999995,33802,6339,11126,6337,0.4734624717567567,0.5674902378924443
494,14,7.655041000000001,6.370028,33802,6339,28057,14021,0.4729010244165203,0.5735721870538423
495,15,8.366814999999999,6.328398,33802,6339,28801,11532,0.4150557455011477,0.5767581025746701
496,1,10.540874,10.540874,21080,4674,10691,6237,0.19342148039698642,0.19342148039698642
497,2,9.673516000000001,9.007646000000001,21080,4674,26259,14468,0.27619293817078466,0.33667281467273386
498,3,10.423774,8.76372,21080,4674,30855,16719,0.2049216441227847,0.3582957319279104
499,4,12.023772,8.70773,21080,4674,26480,14243,0.029308342668740953,0.36322234684808663
500,5,12.84571,8.679011000000001,21080,4674,31945,16100,0.0,0.3657442000325592
501,6,13.541035999999998,8.667317,21080,4674,28124,14708,0.0,0.3667700711910813
502,7,10.124214,8.513655,21080,4674,26790,14430,0.23384229085548788,0.3801976305276333
503,8,14.566135999999998,8.511434,21080,4674,31811,13740,0.0,0.3803910019790971
504,9,11.16969,8.504253,21080,4674,7795,5055,0.12927609645429244,0.3810160797214641
505,10,10.145816,8.408689,21080,4674,16500,9514,0.23177900412996225,0.3893148820301484
506,11,9.215085,8.349253,21080,4674,5279,3553,0.31807026234044306,0.3944580852162679
507,12,9.258799,8.271824,21080,4674,10752,6744,0.31412378069847297,0.4011376565625833
508,13,8.848332000000001,8.269995,21080,4674,790,650,0.3508250435520678,0.401295159535286
509,14,12.0792,8.267936,21080,4674,8514,4930,0.02129433539335297,0.40147245343995064
510,15,12.032809,8.265031,21080,4674,14810,7584,0.028036923235694167,0.40172256606697027
511,1,11.138905000000001,11.138905000000001,34238,5181,30958,14841,0.14580744185118708,0.14580744185118708
512,2,7.836939999999999,7.646013000000001,34238,5181,30900,16052,0.4451923944268078,0.46101426295797904
513,3,11.511146,7.595061,34238,5181,30145,14865,0.10680011083565175,0.4652163184947775
514,4,14.110351999999999,7.585685000000001,34238,5181,26595,10601,0.0,0.4659886463700811
515,5,12.696611,7.5717360000000005,34238,5181,19300,7974,0.0,0.46713713855677613
516,6,13.032592,7.552293,34238,5181,35182,13064,0.0,0.46873693072767186
517,7,14.101571,7.551576,34238,5181,19949,8566,0.0,0.4687959029855819
518,8,13.53226,7.543561,34238,5181,29735,11638,0.0,0.4694550128898521
519,9,11.005446000000001,7.510047999999999,34238,5181,30289,13463,0.15933641946420757,0.47220870143188587
520,10,13.342541,7.5005690000000005,34238,5181,32864,12480,0.0,0.47298691597460624
521,11,13.576058999999999,7.495787,34238,5181,28971,11225,0.0,0.47337940327713723
522,12,7.873498,7.252186,34238,5181,27425,14168,0.4421490102328642,0.4932774143185501
523,13,14.478198999999998,7.25064,34238,5181,32415,12688,0.0,0.49340310228737755
524,14,13.307337,7.243538,34238,5181,31318,12359,0.0,0.49398039126255466
525,15,13.737703,7.24154,34238,5181,24833,10152,0.0,0.49414277133555967
526,1,8.782817,8.782817,14077,3559,26882,11297,0.3333375966913379,0.3333375966913379
527,2,9.097851,8.609693,14077,3559,14253,6538,0.30389461853419203,0.3492962524562901
528,3,8.373028,7.975194,14077,3559,23811,11875,0.3708756641910671,0.40657670684678754
529,4,11.037873,7.939744,14077,3559,23128,9659,0.10556904300341673,0.4097248177807304
530,5,8.098167,7.852513,14077,3559,9838,5383,0.3956150302045841,0.4174490825154102
531,6,6.512555,7.851795,14077,3559,172,153,0.5324518465573749,0.4175125310674968
532,7,8.021975,7.804469,14077,3559,5544,3446,0.40241427346532604,0.4216900172397243
533,8,7.664756,7.789066,14077,3559,2128,1444,0.4339698636824236,0.42304768327171044
534,9,8.27636,7.609906,14077,3559,27703,12960,0.3796149039949475,0.43876962570425526
535,10,9.285767,7.568928,14077,3559,15647,7199,0.2860651360549131,0.44234780380129224
536,11,10.687422,7.5679479999999995,14077,3559,2240,1387,0.1445744735261187,0.4424332968791262
537,12,8.254625,7.545708,14077,3559,5793,3723,0.3815740322390441,0.4443724650552173
538,13,8.011741,7.500316000000001,14077,3559,9968,6096,0.40332565389768055,0.4483243923874419
539,14,8.270769999999999,7.4407630000000005,14077,3559,13897,8168,0.3801189722916869,0.45349722410300475
540,15,8.411702,7.382067,14077,3559,23736,12780,0.3673673668121877,0.4585824277021717
541,1,9.03606,9.03606,27909,6006,30365,13066,0.354863232674491,0.354863232674491
542,2,12.265659,9.015487,27909,6006,15034,6520,0.043301648930621946,0.35662233866340687
543,3,8.432233,8.897552000000001,27909,6006,4769,2801,0.4058314322136456,0.3666746274337004
544,4,9.196748,8.617389999999999,27909,6006,23893,10606,0.3410653790423333,0.3903441610905612
545,5,14.043686,8.612169,27909,6006,30258,11624,0.0,0.3907825311481691
546,6,10.609672,8.533322,27909,6006,28014,11178,0.21448879167546853,0.3973909251595915
547,7,10.280199,8.493236,27909,6006,23818,9973,0.2449797624368182,0.4007422134022472
548,8,9.487312,8.363075,27909,6006,26822,11299,0.3158425547160244,0.4115854190779324
549,9,13.553747,8.357199000000001,27909,6006,26748,10246,0.0,0.4120735497136676
550,10,12.830983999999999,8.353383000000001,27909,6006,17458,7301,0.0,0.41239048906787773
551,11,10.408185000000001,8.294725,27909,6006,27824,11091,0.2332181990018838,0.41725612417076763
552,12,8.73669,8.063947,27909,6006,24395,11798,0.3803005175552099,0.4362873988630724
553,13,13.189776,8.062241,27909,6006,19386,7801,0.0,0.43642743375256027
554,14,10.337441,8.044933,27909,6006,26088,10670,0.2397318278750337,0.43784760612357787
555,15,13.253004,8.042166,27909,6006,23385,9317,0.0,0.43807455671247836
556,1,11.266007,11.266007,37814,7573,33293,14866,0.17821949182839347,0.17821949182839347
557,2,8.499472,8.360411000000001,37814,7573,31764,15802,0.41646487229933565,0.42764974665783584
558,3,8.005379,8.222934,37814,7573,6429,4064,0.45594151095647834,0.4386493677064429
559,4,12.854619,8.187078999999999,37814,7573,26707,10721,0.0073131485718403505,0.44150884668259943
560,5,8.481693,8.041098,37814,7573,14931,8362,0.41789819019973634,0.4531119054662266
561,6,9.659514,8.0025,37814,7573,15981,8811,0.32064903615128726,0.45616942043199243
562,7,8.674282,7.840969,37814,7573,26250,13870,0.40231903971159444,0.46891862252254557
563,8,8.737192,7.805219999999999,37814,7573,8982,5228,0.39720442981197424,0.47173018248016385
564,9,8.266679,7.758755000000001,37814,7573,7119,4493,0.43515546508508385,0.4753791596584155
565,10,14.508801,7.7568660000000005,37814,7573,27993,11542,0.0,0.47552737823893537
566,11,10.460635,7.747217999999999,37814,7573,6922,3939,0.25136972457876566,0.4762842438866043
